-0.0727808211343051,-0.4609032002165298,-0.6059590388634218,-0.780418088046846,-1.0881716916625497,-1.1293361864136944,-1.1469781127356138,-1.1312964004494632,-0.9744792775879584,-0.915672856514894,-0.6020386107918841,0.0095481683679848,1.2072389442227285,1.3150507161900131,1.1974378740438845,0.9230079090362509,0.5015618913459565,0.952411119572783,0.8406789195339608,0.715225221244757,0.2663362070536991,-0.0570991088481546,-0.3942559230003902,-0.8392245091199103
-0.4236591335369223,-0.6784869581868678,-0.9215534986222004,-0.9137126424791252,-0.9921212039098776,-1.1410974706283072,-1.1410974706283072,-1.1469781127356138,-1.0587684811260172,-0.8960707161572059,-0.4099376352865407,0.0761954455841244,1.1876368038650404,1.5463559724107327,1.252323867045411,1.234681940723492,0.9778939020377776,1.0327798950393043,1.3326926425119323,1.0327798950393043,0.3545458386632956,0.0546330911906675,-0.0257356842758537,-0.5765558283268897
-0.0139744000612408,-0.5138289791822876,-0.8509857933345232,-0.8490255792987544,-1.1038534039486998,-1.1371770425567695,-1.1175749021990815,-1.1136544741275438,-0.998001846017184,-0.843144937191448,-0.4099376352865407,0.3271028421625323,1.4385442004434483,1.887433214634506,1.5639978987326522,1.2405625828307982,1.0406207511823795,1.1131486705058256,1.2660453652957928,0.9876949722166216,0.3996307614859783,0.0487524490833611,-0.6000783967561154,-0.8666675056206737
-0.3570118563207828,-0.5902773265772713,-0.8059008705118406,-0.9666384214448832,-1.0352459126967914,-1.1116942600917752,-1.1489383267713824,-1.07052976534063,-0.8980309301929746,-0.8372642950841416,-0.396216137036159,0.3663071228779085,1.3287722144403948,1.7266956637014634,1.7894225128460657,1.6659290285926305,1.4797086951945932,1.783541870738759,2.1363803971771453,2.32652115864672,1.9325181374571887,1.036700323110842,0.5878113089197842,0.0585535192622051
-0.4667838423238362,-0.5883171125415025,-0.7980600143687653,-0.935274996872582,-1.0685695513048612,-1.1195351162348504,-1.143057684664076,-1.125415758342157,-0.9862405618025712,-0.9235137126579692,-0.5510730458618951,0.0801158736556621,0.7446284317812891,0.8171563511047351,0.8445993476054985,0.7073843651016817,0.9680928318589336,0.4584371825590426,0.8093154949616599,0.8014746388185846,0.4937210352028812,0.0644341613695116,-0.0374969684904665,-0.3099667194623313
-0.3178075756054065,-0.5216698353253629,-0.8372642950841416,-0.9097922144075876,-1.0568082670902483,-1.168540467129071,-1.1371770425567695,-1.1156146881633129,-0.9842803477668024,-0.9274341407295068,-0.6530041757218733,-0.0669001790269987,0.7838327124966653,1.295448575832325,1.2817270775819434,0.8857638423566435,0.9465304774654766,0.8230369932120415,0.8994853406070251,1.0602228915400678,0.5642887404905584,0.2820179193398496,-0.2805635089257992,-0.4863859826815243
0.0213094525825977,-0.5647945441122768,-0.7627761617249267,-0.9019513582645124,-1.0685695513048612,-1.1175749021990815,-1.1136544741275438,-1.0313254846252538,-0.90587178633605,-0.8235427968337599,-0.5275504774326694,0.1467631508718016,1.0817852459335249,1.5306742601245824,1.483629123266131,1.3111302881184754,1.3875786355134592,1.4228624881572978,1.6267247478772542,1.7031730952722377,1.5816398250545711,1.4444248425507549,0.7701112142462836,0.3780684070925214
-0.0257356842758537,-0.3942559230003902,-0.9176330705506628,-1.0136835583033346,-1.101893189912931,-1.1371770425567695,-1.1293361864136944,-1.0254448425179474,-0.9372352109083508,-0.8882298600141306,-0.4334602037157664,0.8112757089974286,2.034449267317167,2.2696749516094243,2.1422610392844517,2.148141681391758,1.783541870738759,1.865870860241049,1.9560407058864144,2.265754523537886,1.8090246532037535,1.6286849619130228,1.2582045091527176,0.6936628668513
-0.1668710948512081,-0.3511312142134764,-0.7098503827591688,-0.7255320950453192,-1.0176039863748725,-1.07052976534063,-1.1391372565925384,-0.9666384214448832,-0.8039406564760717,-0.7333729511883945,-0.302125863319256,0.2094900000164036,1.4130614179784535,1.9580009199221833,1.8678310742768176,1.544395758374964,1.6757300987714745,1.6639688145568614,2.001125628709097,2.510781278008988,2.4245318604351604,2.1971470322859785,1.4993108355522813,1.1327508108635136
-0.0453378246335418,-0.4471817019661481,-0.8725481477279802,-0.8196223687622223,-0.9411556389798884,-1.1097340460560063,-1.154818968878689,-1.1273759723779255,-1.0528878390187109,-0.9372352109083508,-0.6098794669349594,0.0565933052264363,0.9798541160735464,1.3914990635849969,1.17195509157889,0.8994853406070251,0.901445554642794,1.085705674005062,1.836467649704517,1.8913536427060436,1.7502182321306892,1.036700323110842,0.8936046984997187,0.3251426281267635
